ต่อให้กระเสือกกระสนเท่าไร มนุษย์ก็ไม่มีทางเอาชนะอสูรได้,tX-2 haj3 kra-1 sWk2 kra-1 son5 Taw3 raj1 ma-1 nut4 kX-3 maj3 mI-1 TAN1 ?aw1 Ca-4 na?4 ?a-2 sUn5 dAj3
ข้าต้องปฏิบัติหน้าที่ให้เสร็จสิ้น ทุกคนที่อยู่ที่นี่ ข้าจะไม่ยอมให้ใครตายทิ้งนั้น,KA-3 txN3 pa-1 ti?2 bat2 nA-3 TI-3 haj3 set2 sin3 Tuk4 Kon1 TI-3 jU-2 TI-3 nI-3 KA-3 ca?2 maj3 jXm1 haj3 kraj1 tAj1 TiN4 nan4
ต่อสู้กับข้าไปตลอดกาล,tX-2 sU-3 kap2 KA-3 paj1 ta-2 lXt2 kAn1
เจ้าคือผู้แข็งแกร่งที่ถูกเลือก,caw3 KV-1 PU-3 KyN5 kryN2 TI-3 TUk2 lWk3
ลูกรู้หรือไม่ว่าทำไมลูกถึงเกิดมาแข็งแกร่งกว่าคนทั่วไป,lUk3 rU-4 rV-5 maj3 wA-3 Tam1 maj1 lUk3 TvN5 kZt2 mA-1 KyN5 kryN2 kwA-2 Kon1 TR-3 paj1
เพื่อช่วยเหลือคนอ่อนแอยังไงล่ะ,PW-3 CRj3 lW-5 Kon1 ?Xn2 ?Y-1 jaN1 Naj1 la?3
การปกป้องผู้ที่อ่อนแอเป็นหน้าที่ของผู้ที่เกิดมาแข็งแกร่ง,kAn1 pok2 pXN3 PU-3 TI-3 ?Xn2 ?Y-1 pen1 nA-3 TI-3 KXN5 PU-3 TI-3 kZt2 mA-1 KyN5 kryN2
ได้ให้กำเนิดเด็กที่แข็งแกร่งและอ่อนโยน แม่มีความสุขมาก,dAj3 haj3 kam1 nZt2 dek2 TI-3 KyN5 kryN2 ly?4 ?Xn2 jOn1 mY-3 mI-1 KwAm1 suk2 mAk3
ท่านแม่ ข้าต่างหากได้คนอย่างท่านให้กำเนิด นับเป็นเกียรติสูงสุด,Tan3 mY-3 KA-3 tAN2 hAk2 dAj3 Kon1 jAN2 Tan3 haj3 kam1 nZt2 nap4 pen1 kJt2 sUN5 sut2
อย่าหนีนะ เจ้าขี้ขลาด,jA-2 nI-5 na?4 caw3 KI-3 KlAt2
แกน่ะ พ่ายแพ้แล้ว นี่เป็นชัยชนะของคุณเรนโงคุ,kY-1 na?3 PAj3 PY-4 lYw4 nI-3 pen1 Caj1 Ca-4 na?4 KXN5 Kun1 rE-1 NO-1 Ku?4
มาตรงนี้เถอะ มาคุยกันเป็นครั้งสุดท้าย,mA-1 troN1 nI-4 Tz?2 mA-1 Kuj1 kan1 pen1 KraN4 sut2 TAj4
ข้านึกขึ้นมาได้ ตอนที่ฝันถึงเรื่องในอดีต,KA-3 nvk4 Kvn3 mA-1 dAj3 tXn1 TI-3 fan5 TvN5 rWN3 naj1 ?a-2 dIt2
ลูก ทำได้ดีมาก,lUk3 Tam1 daj3 dI-1 mAk3
มาฝีกฝนกับข้านะ เท่านี้ก็วางใจได้แล้ว,mA-1 fIk2 fon5 kap2 KA-3 na?4 Taw3 nI-4 kX-3 wAN1 caj1 dAj3 lYw4
ดาบดำรึ แบบนั้นลำบากหน่อยนะ,dAp2 dam1 rv?4 bYp2 nan4 lam1 bAk2 nXj2 na?4
ถ้างั้นก็จบเรื่องนี้แต่เพียงเท่านี้,TA-3 Nan4 kX-3 cop2 rWN3 nI-4 tY-2 PJN1 Taw3 nI-4
แต่ว่าไม่รู้,tY-2 wA-3 maj3 rU-4
อืม เป็นอย่างนี้นี่เอง,?Vm1 pen1 jAN2 nI-4 nI-3 ?EN1
อร่อย อร่อย อร่อย,?a-2 rXj2 ?a-2 rXj2 ?a-2 rXj2
ในฐานะเสาหลักถือว่าเป็นความผิดพลาดใหญ่หลวง น่าอบอาย ไม่กล้าสู้หน้าใคร,naj1 TA-5 na?4 saw5 lak2 TV-5 wA-3 pen1 KwAm1 Pit2 PlAt3 jaj2 lRN5 nA-3 ?op2 ?Aj1 maj3 klA-3 sU-3 nA-3 kraj1
ถ้า,TA-3
ไม่หายใจ หยุดหายใจ,maj3 hAj5 caj1 jut2 hAj5 caj1
ไม่หายใจ หยุดหายใจ,maj3 hAj5 caj1 jut2 hAj5 caj1
มัธยมต้น,mat4 Ta-4 jom1 ton3
มัธยมต้น ประถม,mat4 Ta-4 jom1 ton3 pra-1 Tom5
เรียนต่อต่าง,rJn1 tX-2 tAN2
เรียนต่อ(ต่างประเทศ),rJn1 tX-2 ( taN2 pra-1 TEt3 )
เรียนต่อ(ต่างประเทศ),rJn1 tX-2 ( taN2 pra-1 TEt3 )
คุณควรจะระวัง(ให้)มากกว่านี้,Kun1 KRn1 ca?2 ra?4 waN1 ( haj3 ) mAk3 kwA-2 nI-4
ดีที่ทันรถไฟขบวนสุดท้าย,dI-1 TI-3 Tan1 rot4 faj1 Ka-2 bRn1 sut2 TAj4
ไม่จำเป็นต้องมีการสอบสวน,maj3 cam1 pen1 txN3 mI-1 kAn1 sXp2 sRn5
ถึงจะเป็นนายท่านที่ข้าเขารพ แต่เป็นควรมคิดที่ข้าไม่อาจยอมรับได้ ข้าไม่เห็นด้วยครับ!,TvN5 ca?2 pen1 nAj1 Tan3 TI-3 KA-3 Kaw5 rX-1 PX-1 tY-2 pen1 KRn1 Kit4 TI-3 KA-3 maj3 ?At2 jXm1 rap4 daj3 KA-3 maj3 hen5 dRj3 Krap4 !
หากมนุษย์โดนฉีกทิ้งย่อมไม่อาจหวนคืนได้ คนที่โดนฆ่าตายไม่อาจกลับมาได้อีก,hAk2 ma-1 nut4 dOn1 CIk2 TiN4 jXm3 maj3 ?At2 hRn5 KVn1 dAj3 Kon1 TI-3 dOn1 KA-3 tAj1 maj3 ?At2 klap2 mA-1 dAj3 ?Ik2
หลอดเลือดระเบิด! ดีจริงฟังดูเด่นสุดๆเลย เอาเลย ระเบิดเลย,lXt2 lWt3 ra?4 bZt2 ! dI-1 ciN1 faN1 dU-1 den2 sut2 sut2 lZj1 ?aw1 lZj1 ra?4 bZt2 lZj1
ว่า,wA-3
วันนี้ไม่มีข้าวเย็น,wan1 nI-4 maj3 mI-1 KAw3 jen1
วันนี้ข้าวเย็นคือสาลี่,wan1 nI-4 KAw3 jen1 KV-1 sA-5 lI-3
ถึงจะเป็นนายท่านที่ข้าเขารพ แต่เป็นควรมคิดที่ข้าไม่อาจยอมรับได้ ข้าไม่เห็นด้วยครับ!,TvN5 ca?2 pen1 nAj1 Tan3 TI-3 KA-3 Kaw5 rX-1 PX-1 tY-2 pen1 KRn1 Kit4 TI-3 KA-3 maj3 ?At2 jXm1 rap4 daj3 KA-3 maj3 hen5 dRj3 Krap4 !
ผมจะไปโรงเรียนพรุ่งนี้,Pom5 ca?2 paj1 rON1 rJn1 PruN3 nI-4
นอกจาก,nXk3 cAk2
ไม่เพียงแต่,maj3 PJN1 tY-2
นอกจากนี้,nXk3 cAk2 nI-4
ก็,kX-3
นอกจากไข่จะแพงแล้วผักก็แพงด้วย,nXk3 cAk2 Kaj2 ca?2 PYN1 lYw4 Pak2 kX-3 PYN1 dRj3
นอกจากจะเรียนภาษาอังกฤษแล้วยังเรียนภาษาไทยด้วย,nXk3 cAk2 ca?2 rJn1 PA-1 sA-5 ?aN1 krit2 lYw4 jaN1 rJn1 PA-1 sA-5 Taj1 dRj3
มองอะไร? นี่ไม่ใช่ของโซว์นะ,mXN1 ?a-2 raj1 ? nI-3 maj3 Caj3 KXN5 sO-1  na?4
สวัสดี เป็นยังไงบ้าง,sa-1 wat2 dI-1 pen1 jaN1 Naj1 bAN3
พวกพ้อง อย่าเทียบกับสัมพันธ์เปราะบางพรรค์นั้นสิ,PRk3 PXN4 jA-2 TJp3 kap2 sam5 Pan1 prx?2 bAN1 Pan1 nan4 si?2
พวกเราคือครอบครัว ผูกพันด้วยสายสัมพันธ์ที่แข็งแกร่ง,PRk3 raw1 KV-1 KrXp3 KrR-1 PUk2 Pan1 dRj3 sAj5 sam5 Pan1 TI-3 KyN5 kryN2
ถ้ายังพูดอะไรพล่อยๆ อีก เดี๋ยวก็สับเป็นชิ้นๆ หรอก,TA-3 jaN1 PUt3 ?a-2 raj1 PlXj3 PlXj3 ?Ik2 dJw5 kX-3 sap2 pen1 Cin4 Cin4 rXk2
เมื่อกี้ พูดว่าไงนะ,mW-3 kI-3 PUt3 wA-3 Naj1 na?4
เวลาไม่เข้าใจ ถามอาจารย์ดีกว่า,wE-1 lA-1 maj3 Kaw3 caj1 TAm5 ?A-1 cAn1 dI-1 kwA-2
เวลาไม่เข้าใจ ควรจะถามอาจารย์,wE-1 lA-1 maj3 Kaw3 caj1 KRn1 ca?2 TAm5 ?A-1 cAn1
เวลาไม่เข้าใจ น่าจะถามอาจารย์,wE-1 lA-1 maj3 Kaw3 caj1 nA-3 ca?2 TAm5 ?A-1 cAn1
อาบน้ำทุกวันดีกว่า,?Ap2 nAm4 Tuk4 wan1 dI-1 kwA-2
ควรจะอาบน้ำทุกวัน,KRn1 ca?2 ?Ap2 nAm4 Tuk4 wan1
น่าจะอาบน้ำทุกวัน,nA-3 ca?2 ?Ap2 nAm4 Tuk4 wan1
ทางนี้ปล่อยเป็นหน้าที่ฉันเอง พวกนายไปเถอะ,TAN1 nI-4 plXj2 pen1 nA-3 TI-3 Can5 ?EN1 PRk3 nAj1 paj1 Tz?2
โฮ่ หนีไปก็เปล่าประโยชน์ เพราะแกแพ้แล้ว,hO-3 nI-5 paj1 kX-3 plAw2 pra-1 jOt2 Prx?4 kY-1 PY-4 lYw4
ข้าจะล้างบางอสูรน่ารังเกียจให้หมด,KA-3 ca?2 lAN4 bAN1 ?a-2 sUn5 nA-3 raN1 kJt2 haj3 mot2
พวกแมลง น่าโมโห น่าโมโห,PRk3 ma-1 lYN1 nA-3 mO-1 hO-5 nA-3 mO-1 hO-5
ตั้งแต่,taN3 tY-2
น่าจะอาบน้ำทุกวัน,nA-3 ca?2 ?Ap2 nAm4 Tuk4 wan1
ขี้,KI-3
ขี้,KI-3
ไม่ใช่แค่ภาษาไทย(เท่านั้น) ภาษาอังกฤษก็พูดได้,maj3 Caj3 KY-3 PA-1 sA-5 Taj1 ( Taw3 nan4 ) PA-1 sA-5 ?aN1 krit2 kX-3 PUt3 dAj3
ไม่ใช่แค่ฝน (เท่านั้น) ลมก็แรง (ด้วย),maj3 Caj3 KY-3 fon5 ( Taw3 nan4 ) lom1 kX-3 rYN1 ( dRj3 )
ไม่ใช่แค่เบียร์ (อย่างเดียว) ไวน์ก็ชอบ,maj3 Caj3 KY-3 bJ-1 ( jAN2 dJw1 ) waj1 kX-3 CXp3
ไม่ใช่แค่ที่นี่ ตึกข้าง ๆ ก็ดูเหมือนจะไฟดับ,maj3 Caj3 KY-3 TI-3 nI-3 tvk2 KaN3 KaN3 kX-3 dU-1 mWn5 ca?2 faj1 dap2
ไม่ใช่แค่คุณเอเท่านั้นคุณบีก็มา (ด้วย),maj3 Caj3 KY-3 Kun1 ?E-1 Taw3 nan4 Kun1 bI-1 kX-3 mA-1 ( dRj3 )
ไม่ใช่แค่ฉัน (คนเดียว) คุณเด่นก็มาสาย,maj3 Caj3 KY-3 Can5 ( Kon1 dJw1 ) Kun1 den2 kX-3 mA-1 sAj5
ไม่ใช่แค่เนื้อ (อย่างเดียว) ผักก็ต้องกิน (ด้วย),maj3 Caj3 KY-3 nW-4 ( jAN2 dJw1 ) Pak2 kX-3 txN3 kin1 ( dRj3 )
ร้านนี้ไม่ใช่ถูก (อย่างเดียว) รสชาติก็ดี (ด้วย),rAn4 nI-4 maj3 Caj3 TUk2 ( jAN2 dJw1 ) rot4 CAt3 kX-3 dI-1 ( dRj3 )
ละครเรื่องนี้ไม่ใช่แค่สนุก (อย่างเดียว) พระเอกก็หล่อด้วย,la?4 KXn1 rWN3 nI-4 maj3 Caj3 KY-3 sa-1 nuk2 ( jAN2 dJw1 ) Pra-4 ?Ek2 kX-3 lX-2 dRj3
ร้านนี้ไม่ได้ถูกอย่างเดียว แต่(ก็)อร่อยด้วย,rAn4 nI-4 maj3 dAj3 TUk2 jAN2 dJw1 tY-2 ( kX-3 ) ?a-2 rXj2 dRj3
ละครเรีองนี้ไม่ได้สนุกอย่างเดียว แต่พระเอก(ก็) หล่อด้วย,la?4 KXn1 rE-1  nI-4 maj3 dAj3 sa-1 nuk2 jAN2 dJw1 tY-2 Pra-4 ?Ek2 ( kX-3 ) lX-2 dRj3
เขาไม่เพียงแต่เป็นหมอ แต่ยังเป็นนักดนตรีด้วย,Kaw5 maj3 PJN1 tY-2 pen1 mX-5 tY-2 jaN1 pen1 nak4 don1 trI-1 dRj3
เขาไม่เพียงแต่ร้องเพลงเก่ง แต่ยังเต้นเก่งด้วย,Kaw5 maj3 PJN1 tY-2 rXN4 PlEN1 keN2 tY-2 jaN1 ten3 keN2 dRj3
พี่ชายของฉันไม่เพียงแต่เรียนเก่ง ยังเล่นกีฬาเก่งด้วย,PI-3 CAj1 KXN5 Can5 maj3 PJN1 tY-2 rJn1 keN2 jaN1 len3 kI-1 lA-1 keN2 dRj3
ฉันไม่ได้เรียนอย่างเดียว (แต่) ต้องทำงานพาร์ทไทม์ด้วย,Can5 maj3 dAj3 rJn1 jAN2 dJw1 ( tY-2 ) txN3 Tam1 NAn1 PAt3 Taj1 dRj3
พาททาม,PAt3 TAm1
สุมนา,su-2 ma-4 nA-1
สุมนา สุมนะกุล,su-2 ma-4 nA-1 su-2 ma-4 na-4 kun1
สุมนา สุมนะกุล,su-2 ma-4 nA-1 su-2 ma-4 na-4 kun1
เนื้อ,nW-4
ก็อร่อยด้วย,kX-3 ?a-2 rXj2 dRj3
ไม่ใช่(แค่)รถฉันคันเดียว,maj3 Caj3 ( KY-3 )รถ Can5 Kan1 dJw1
ไม่ใช่(แค่) รถฉันคันเดียว,maj3 Caj3 ( KY-3 ) rot4 Can5 Kan1 dJw1
ไม่ใช่(แค่) ร้านนี้ร้านเดียว,maj3 Caj3 ( KY-3 ) rAn4 nI-4 rAn4 dJw1
ไม่ใช่(แค่) ห้องนี้ห้องเดียว,maj3 Caj3 ( KY-3 ) hXN3 nI-4 hXN3 dJw1
พระเอก นางเอก,Pra-4 ?Ek2 nAN1 ?Ek2
ผมชอบผู้หญิงไทยสวยสวยครับ,Pom5 CXp3 PU-3 jiN5 Taj1 sRj5 sRj5 Krap4
สุมนะกุล,su-2 ma-4 na-4 kun1
sumana,sumana
sumana,sumana
sumana,sumana
sumana,sumana
สุมนา,su-2 ma-4 nA-1
สุมนา,su-2 ma-4 nA-1
สุมนา,su-2 ma-4 nA-1
อิง,?iN1
อิง,?iN1
โนโซมิ,nO-1 sO-1 mi?4
โนโซมิ,nO-1 sO-1 mi?4
ค้าบ,KAp4
ค้าบ,KAp4
ค้าบ,KAp4
อิดอก,?it2 ?ok2
อิดอก,?it2 ?ok2
อิดอก,?it2 ?ok2
อีดอก,?I-1 dXk2
อีดอก,?I-1 dXk2
อีดอก,?I-1 dXk2
ควย,KRj1
ควย,KRj1
ควย,KRj1
อิงอิ่งอิ้งอิ๊งอิ๋ง,?iN1 ?iN2 ?iN3 ?iN4 ?iN5
อิงอิ่งอิ้งอิ๊งอิ๋ง,?iN1 ?iN2 ?iN3 ?iN4 ?iN5
อิงอิ่งอิ้งอิ๊งอิ๋ง,?iN1 ?iN2 ?iN3 ?iN4 ?iN5
พี่โน,PI-3 nO-1
พี่โน,PI-3 nO-1
พี่โน,PI-3 nO-1
พี่โนโซมิ,PI-3 nO-1 sO-1 mi?4
พี่โนโซมิ,PI-3 nO-1 sO-1 mi?4
จาน,cAn1
จาน,cAn1
จาน,cAn1
พระเอก นางเอก,Pra-4 ?Ek2 nAN1 ?Ek2
ประยุทธ์ จันทร์โอชา,pra-1 jut4 can1 ?O-1 CA-1
ประยุทธ์ จันทร์โอชา,pra-1 jut4 can1 ?O-1 CA-1
อรรถพล,?at2 Ta-2 Pon1
อวิรุท,wi?4 ru?4
สราญจิตร,sa-1 rAn1 cit2
สรอรรถ,sXn5 ?at2 Ta?2
อันนี้ฉันรู้จัก,?an1 nI-4 Can5 rU-4 cak2
พวกแกทำอะไรกัน เมาอาละวาดเรอะ? ถอยไปซะ!,PRk3 kY-1 Tam1 ?a-2 raj1 kan1 maw1 ?A-1 la?4 wAt3 rz?4 ? TXj5 paj1 sa?4 !
ฉันชอบแมวแต่น้องสาวชอบหมา,Can5 CXp3 mYw1 tY-2 nXN4 sAw5 CXp3 mA-5
พ่อแม่อยู่เมืองไทยแต่ลูกอยู่ฝรั่งเศส,PX-3 mY-3 jU-2 mWN1 Taj1 tY-2 lUk3 jU-2 fa-1 raN2 sEt2
ฉันชอบดูละครแต่แม่ชอบดูข่าว,Can5 CXp3 dU-1 la?4 KXn1 tY-2 mY-3 CXp3 dU-1 KAw2
พ่ออยากไปดูหนังแต่แม่อยากไปซื้อของ,PX-3 jAk2 paj1 dU-1 naN5 tY-2 mY-3 jAk2 paj1 sV-4 KXN5
เธอสวยแต่น้องสาวของเธอไม่สวย,TZ-1 sRj5 tY-2 nXN4 sAw5 KXN5 TZ-1 maj3 sRj5
เธอสวยแต่ก็ไม่มีแฟนสักที,TZ-1 sRj5 tY-2 kX-3 maj3 mI-1 fYn1 sak2 TI-1
เธอสวยแต่น้องสาวของเธอไม่สวย,TZ-1 sRj5 tY-2 nXN4 sAw5 KXN5 TZ-1 maj3 sRj5
เมื่อวานไปซุปเปอร์ แต่ไม่ได้ซื้ออะไร,mW-3 wAn1 paj1 sup4 pZ-1 tY-2 maj3 dAj3 sV-4 ?a-2 raj1
(ฉัน) ชอบดูหนังสยองขวัญแต่ก็ไม่กล้าดูคนเดียว,( Can5 ) CXp3 dU-1 naN5 sa-1 jXN5 Kwan5 tY-2 kX-3 maj3 klA-3 dU-1 Kon1 dJw1
อาหารไทยเผ็ด แต่ก็อร่อย,?A-1 hAn5 Taj1 Pet2 tY-2 kX-3 ?a-2 rXj2
ห้องนี้สกปรกแต่ก็นอนได้,hXN3 nI-4 sok2 ka-2 prok2 tY-2 kX-3 nXn1 dAj3
วันอาทิตย์ แต่ก็ต้องทำงาน,wan1 ?A-1 Tit4 tY-2 kX-3 txN3 Tam1 NAn1
เป็นหวัดแต่ก็ไปโรงเรียน,pen1 wat2 tY-2 kX-3 paj1 rON1 rJn1
ฉันชอบแมวแต่ว่าน้องสาวชอบหมา,Can5 CXp3 mYw1 tY-2 wA-3 nXN4 sAw5 CXp3 mA-5
(ฉัน) ชอบดูหนังสยองขวัญแต่ก็ว่าไม่กล้าดูคนเดียว,( Can5 ) CXp3 dU-1 naN5 sa-1 jXN5 Kwan5 tY-2 kX-3 wA-3 maj3 klA-3 dU-1 Kon1 dJw1
อันนี้ฉันรู้จัก,?an1 nI-4 Can5 rU-4 cak2
เมื่อวานนี้พรเต้นสวย,mW-3 wAn1 nI-4 PXn1 ten3 sRj5
เมื่อวานนี้พนะจันทร์สวย,mW-3 wAn1 nI-4 na?4 can1 sRj5
เมื่อวานนี้พนะจันทร์สวย,mW-3 wAn1 nI-4 na?4 can1 sRj5
เมื่อวานนี้พระจันทร์สวย,mW-3 wAn1 nI-4 Pra-4 can1 sRj5
ที่นี่สวยมาก,TI-3 nI-3 sRj5 mAk3
ป่วย ไม่สบาย,pRj2 maj3 sa-1 bAj1
"ซะแล้ว, เสียแล้ว","sa?4 lYw4 , sJ-5 lYw4"
ฉันทำให้พ่อโกรธซะแล้ว,Can5 Tam1 haj3 PX-3 krOt2 sa?4 lYw4
นาฬิกาตายซะแล้ว,nA-1 li-4 kA-1 tAj1 sa?4 lYw4
หลงทางซะแล้ว,loN5 TAN1 sa?4 lYw4
ลืมร่มไว้ในรถไฟซะแล้ว,lVm1 rom3 waj4 naj1 rot4 faj1 sa?4 lYw4
เป็นหวัดซะแล้ว,pen1 wat2 sa?4 lYw4
ของเล่นที่ชอบพังซะแล้ว,KXN5 len3 TI-3 CXp3 PaN1 sa?4 lYw4
คนร้ายหนีไปซะแล้ว,Kon1 rAj4 nI-5 paj1 sa?4 lYw4
การ์ตูนเรื่องนั้น อ่าน(จบ) หมดแล้ว,kA-1 tUn1 rWN3 nan4 ?An2 ( cop2 ) mot2 lYw4
ข้อมูลของปีที่แล้ว ถูกลบหมดแล้ว,KX-3 mUn1 KXN5 pI-1 TI-3 lYw4 TU-5 klop2 mot2 lYw4
เขียนเรียงความแล้วหรือยัง,KJn5 rJN1 KwAm1 lYw4 rV-5 jaN1
ถ้าไม่ทบทวนก็จะลืมนะ,TA-3 maj3 Top4 TRn1 kX-3 ca?2 lVm1 na?4
ถ้าไม่รีบไปก็จะสายนะ,TA-3 maj3 rIp3 paj1 kX-3 ca?2 sAj5 na?4
แย่แล้ว ！   ลืมรายงาน ！,jY-3 lYw4 ！ lVm1 rAj1 NAn1 ！
ตายแล้ว ！  ลืมใส่กุญแจ ！,tAj1 lYw4 ！ lVm1 saj2 kun1 cY-1 ！
ที่นี่สวยมาก,TI-3 nI-3 sRj5 mAk3
ฉันลืมภาษาญี่ปุ่น(ไป) หมดแล้ว,Can5 lVm1 PA-1 sA-5 jI-3 pun2 ( paj1 ) mot2 lYw4
อา...เขาโดนอสูรครอบงำอยู่ รีบๆ ฆ่าเด็กที่น่าสงสารพวกนี้เพื่อปลดปล่อยเถิด,?A-1 ... Kaw5 dOn1 ?a-2 sUn5 KrXp3 Nam1 jU-2 rIp3 rIp3 KA-3 dek2 TI-3 nA-3 soN5 sAn5 PRk3 nI-4 PW-3 plot2 plXj2 TZt2
สวนสน,sRn5 son5
สวนสน,sRn5 son5
สวนสน,sRn5 son5
สวนสน,sRn5 son5
ที่นี่สวยมาก,TI-3 nI-3 sRj5 mAk3
ข้าอยากให้รับไว้ มันต้องปกป้องคุณได้แน่,KA-3 jAk2 haj3 rap4 waj4 man1 txN3 pok2 pXN3 Kun1 dAj3 nY-3
